"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20"
"C207",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C208",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C209",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C210",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C211",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C212",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C213",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C214",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C215",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,0.957572688347507
"C216",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C217",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C218",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,0.503530204892267,1,0.984612663084035,0.704751550747639,0.998173464591132,0.98740833470027,1,0.126726998505455,1,0.970181223991709,0.373706471872733
"C219",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C220",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C221",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C222",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,0.0758338657289718,1,0.984612663084035,0.0107842945033928,0.998173464591132,0.98740833470027,1,0.975768325312887,0.982807974002339,0.970181223991709,1
"C223",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C224",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C225",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,0.108172537982698,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,0.0288143516823712
"C226",0.928635224777616,1,0.708422055026099,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C227",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,0.786704672414346,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C228",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C229",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C230",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C231",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.339297761343997,0.187576292216433,0.970181223991709,1
"C232",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.863891279857897,1
"C233",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C234",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C235",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,0.678524398798881,0.970181223991709,1
"C236",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C237",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,0.982807974002339,0.970181223991709,1
"C238",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,0.802822176973398,0.970181223991709,1
"C239",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C240",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,0.981670495825771,0.975768325312887,1,0.5320133757274,1
"C241",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C242",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C243",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.555184456952544,1,0.975768325312887,0.802822176973398,0.0774500600663887,0.04616165994625
"C244",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C245",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C246",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C247",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C248",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C249",0.928635224777616,1,0.926016246986367,0.501800391526052,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C250",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.00967789458259801,0.95620285663886,0.228872963609157,1,1,1,0.984612663084035,1,0.0716797200905922,0.98740833470027,1,0.975768325312887,1,0.681311001750026,1
"C251",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C252",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C253",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C254",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C255",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C256",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.804138867452122,1,0.970181223991709,1
"C257",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C258",0.928635224777616,1,0.926016246986367,0.718852984427633,0.961425908106363,1.87905840886049e-08,0.95620285663886,0.589867478106416,1,1,1,0.984612663084035,9.67896938779587e-11,0.998173464591132,0.786141704465706,1,0.975768325312887,0.299965900666092,0.970181223991709,0.00281437968647091
"C259",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C260",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C261",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.673101623307025,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C262",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C263",0.834167552820335,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C264",0.928635224777616,1,0.926016246986367,0.000677243859972836,8.15896378794772e-06,2.92633405342625e-05,0.074196695651936,0.214889429339332,1,0.00122868415585807,1,0.280660371123281,1,0.998173464591132,0.98740833470027,0.00125258524592297,0.975768325312887,1,0.970181223991709,0.333963670491758
"C265",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C266",0.568041404903953,0.000252883732978239,0.926016246986367,0.277607213175031,0.737683787785634,0.968635472151404,0.95620285663886,0.999214886294894,1,0.289143846925408,1,0.0494153533921876,0.477361924156963,0.998173464591132,0.0384032180013624,1,0.975768325312887,1,0.0118612046878902,1
"C267",0.0341379227531611,1.19189201577275e-20,0.926016246986367,0.000499874463575077,1.27902934211535e-13,0.968635472151404,5.37517415018296e-27,0.943099178386205,6.5987247236078e-12,1,0.00179133142411265,0.984612663084035,1,0.876932217788509,0.98740833470027,0.000400190665970822,0.0410185756853158,1,0.312131461866599,1
"C268",0.928635224777616,0.000396902445620058,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.302471857361154,1,1,0.568649322719108,0.280660371123281,1,0.00350886626815838,0.98740833470027,1,0.975768325312887,0.209208652660532,0.000556171835462418,0.647111425649561
"C269",0.928635224777616,1,0.926016246986367,0.882018712151034,0.530595122731551,0.968635472151404,0.0688055578253122,0.999214886294894,0.312103924916231,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C270",0.450868700399769,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C271",0.43592365384997,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C272",0.0602985503318507,1,0.926016246986367,0.543249374282818,0.18557793848197,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.010625734600205,1,0.998173464591132,0.98740833470027,1,0.518291794171237,0.734730732112302,0.970181223991709,1
"C273",0.418925932860116,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.668305013672867,0.250208583060871,0.970181223991709,1
"C274",0.448032381915341,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C275",0.867233100637549,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C276",0.805984261512684,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C277",0.522926357609518,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C278",0.450868700399769,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C279",0.908980593855042,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C280",0.720970549250779,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C281",0.5108168460123,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C282",0.359636921777084,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C283",0.445222940939259,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C284",0.00156146546701448,1,0.926016246986367,0.00174053489337635,0.00226398407739914,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C285",0.450868700399769,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C286",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.0962296511237823,0.000810537959802543,1,2.88997461133786e-07,1,7.14065710910676e-07,1,0.00924494378721447,0.98740833470027,2.21493467863086e-06,0.00961721490106883,1,0.00315692260729511,1
"C287",0.644659315426376,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C288",0.928635224777616,0.000396902445620058,0.926016246986367,0.882018712151034,0.00212362876822909,0.605723171380029,0.0620920617395912,0.999214886294894,1,0.378455066060081,1,0.984612663084035,1.25323560495185e-06,0.998173464591132,0.98740833470027,1,0.339297761343997,0.571936199491329,0.00332887664703306,0.0651248949306259
"C289",0.915053255726383,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C290",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C291",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.27373130126041,0.999214886294894,0.244418735113568,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C292",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C293",0.805984261512684,1,0.926016246986367,3.62590771819995e-09,0.000595531610901153,2.74078572056577e-06,0.00687511255643934,7.56231206254894e-35,2.75042754920236e-07,1,0.00572072512481778,3.49342633067081e-05,0.275601288554207,0.179876476261982,0.98740833470027,1,0.975768325312887,1,5.00551766843276e-05,0.74599178135166
"C294",0.928635224777616,1,0.708422055026099,0.882018712151034,0.737683787785634,0.968635472151404,0.95620285663886,0.999214886294894,0.732550077462373,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C295",0.444640774871971,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C296",0.928635224777616,1,0.917243549646809,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C297",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.954646034127773,1
"C298",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C299",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C300",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C301",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,0.106281651079714
"C302",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C303",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,0.0983613132790782,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C304",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,0.558050386220356,1,0.984612663084035,0.120678757560996,0.998173464591132,0.98740833470027,1,0.975768325312887,0.982807974002339,0.970181223991709,1
"C305",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C306",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C307",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C308",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,0.802822176973398,0.970181223991709,1
"C309",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.648065608830488,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,0.190130500710518
"C310",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C311",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C312",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C313",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C314",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,0.986360729209653,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C315",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,0.0144196183389099,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C316",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C317",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,0.678524398798881,0.970181223991709,1
"C318",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C319",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,0.57602977179144,0.970181223991709,1
"C320",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
"C321",0.928635224777616,1,0.926016246986367,0.882018712151034,0.961425908106363,0.968635472151404,0.95620285663886,0.999214886294894,1,1,1,0.984612663084035,1,0.998173464591132,0.98740833470027,1,0.975768325312887,1,0.970181223991709,1
